"ProcessName","CPUUsage","MemoryUsage","DiskWriteBytes","NetworkSentBytes","Timestamp","SystemCPUUsage","SystemMemoryUsage","SystemDiskWriteBytes","SystemNetworkSentBytes"
"POWERPNT","1.8125","214761472","13941974.3776254","9126.782449969","21-03-2024 19:37:56","3.44045401142899","5470","13941974.3776254","9126.782449969"
"chrome","4.03125","58482688","298783.912065951","91.3634162608608","21-03-2024 19:43:00","0.795851693332905","4640","298783.912065951","91.3634162608608"
"chrome","0.046875","29556736","298783.912065951","91.3634162608608","21-03-2024 19:43:00","0.795851693332905","4640","298783.912065951","91.3634162608608"
"chrome","27.8125","93044736","298783.912065951","91.3634162608608","21-03-2024 19:43:00","0.795851693332905","4640","298783.912065951","91.3634162608608"
"chrome","29.75","217735168","298783.912065951","91.3634162608608","21-03-2024 19:43:00","0.795851693332905","4640","298783.912065951","91.3634162608608"
"chrome","0.1875","39739392","298783.912065951","91.3634162608608","21-03-2024 19:43:00","0.795851693332905","4640","298783.912065951","91.3634162608608"
"chrome","0.109375","63156224","298783.912065951","91.3634162608608","21-03-2024 19:43:00","0.795851693332905","4640","298783.912065951","91.3634162608608"
"chrome","226.203125","235651072","298783.912065951","91.3634162608608","21-03-2024 19:43:00","0.795851693332905","4640","298783.912065951","91.3634162608608"
"chrome","2.40625","72093696","298783.912065951","91.3634162608608","21-03-2024 19:43:00","0.795851693332905","4640","298783.912065951","91.3634162608608"
"chrome","24.765625","162246656","298783.912065951","91.3634162608608","21-03-2024 19:43:00","0.795851693332905","4640","298783.912065951","91.3634162608608"
"chrome","200.40625","227704832","298783.912065951","91.3634162608608","21-03-2024 19:43:00","0.795851693332905","4640","298783.912065951","91.3634162608608"
"chrome","1.15625","59969536","298783.912065951","91.3634162608608","21-03-2024 19:43:00","0.795851693332905","4640","298783.912065951","91.3634162608608"
"chrome","0.015625","7569408","298783.912065951","91.3634162608608","21-03-2024 19:43:00","0.795851693332905","4640","298783.912065951","91.3634162608608"
"chrome","0.515625","81416192","298783.912065951","91.3634162608608","21-03-2024 19:43:00","0.795851693332905","4640","298783.912065951","91.3634162608608"
"chrome","184.203125","205029376","298783.912065951","91.3634162608608","21-03-2024 19:43:00","0.795851693332905","4640","298783.912065951","91.3634162608608"
"chrome","0.609375","20082688","298783.912065951","91.3634162608608","21-03-2024 19:43:00","0.795851693332905","4640","298783.912065951","91.3634162608608"
"chrome","0.75","20021248","298783.912065951","91.3634162608608","21-03-2024 19:43:00","0.795851693332905","4640","298783.912065951","91.3634162608608"
"chrome","113.203125","279990272","298783.912065951","91.3634162608608","21-03-2024 19:43:00","0.795851693332905","4640","298783.912065951","91.3634162608608"
"chrome","45.796875","48971776","298783.912065951","91.3634162608608","21-03-2024 19:43:00","0.795851693332905","4640","298783.912065951","91.3634162608608"
"chrome","0.15625","77066240","298783.912065951","91.3634162608608","21-03-2024 19:43:00","0.795851693332905","4640","298783.912065951","91.3634162608608"
"Code","3.0625","155287552","298783.912065951","91.3634162608608","21-03-2024 19:43:00","0.795851693332905","4640","298783.912065951","91.3634162608608"
"Code","8.046875","258195456","298783.912065951","91.3634162608608","21-03-2024 19:43:00","0.795851693332905","4640","298783.912065951","91.3634162608608"
"Code","0.453125","99573760","298783.912065951","91.3634162608608","21-03-2024 19:43:00","0.795851693332905","4640","298783.912065951","91.3634162608608"
"Code","12.46875","158420992","298783.912065951","91.3634162608608","21-03-2024 19:43:00","0.795851693332905","4640","298783.912065951","91.3634162608608"
"Code","5.03125","135798784","298783.912065951","91.3634162608608","21-03-2024 19:43:00","0.795851693332905","4640","298783.912065951","91.3634162608608"
"Code","25.921875","128507904","298783.912065951","91.3634162608608","21-03-2024 19:43:00","0.795851693332905","4640","298783.912065951","91.3634162608608"
"Code","9.703125","225476608","298783.912065951","91.3634162608608","21-03-2024 19:43:00","0.795851693332905","4640","298783.912065951","91.3634162608608"
"Code","3.53125","93683712","298783.912065951","91.3634162608608","21-03-2024 19:43:00","0.795851693332905","4640","298783.912065951","91.3634162608608"
"Code","7.40625","118689792","298783.912065951","91.3634162608608","21-03-2024 19:43:00","0.795851693332905","4640","298783.912065951","91.3634162608608"
"Code","0.0625","25919488","298783.912065951","91.3634162608608","21-03-2024 19:43:00","0.795851693332905","4640","298783.912065951","91.3634162608608"
"Code","3.40625","128573440","298783.912065951","91.3634162608608","21-03-2024 19:43:00","0.795851693332905","4640","298783.912065951","91.3634162608608"
"Code","14.234375","112558080","298783.912065951","91.3634162608608","21-03-2024 19:43:00","0.795851693332905","4640","298783.912065951","91.3634162608608"
"Code","0.859375","98635776","298783.912065951","91.3634162608608","21-03-2024 19:43:00","0.795851693332905","4640","298783.912065951","91.3634162608608"
"Code","42.203125","239378432","298783.912065951","91.3634162608608","21-03-2024 19:43:00","0.795851693332905","4640","298783.912065951","91.3634162608608"
"Code","1.125","39010304","298783.912065951","91.3634162608608","21-03-2024 19:43:00","0.795851693332905","4640","298783.912065951","91.3634162608608"
"WINWORD","29.578125","198602752","298783.912065951","91.3634162608608","21-03-2024 19:43:00","0.795851693332905","4640","298783.912065951","91.3634162608608"
"POWERPNT","3.0625","258748416","298783.912065951","91.3634162608608","21-03-2024 19:43:00","0.795851693332905","4640","298783.912065951","91.3634162608608"
"chrome","4.265625","61730816","130940.03862907","1528.71773595119","21-03-2024 19:48:04","2.17856475582853","4527","130940.03862907","1528.71773595119"
"chrome","0.0625","29556736","130940.03862907","1528.71773595119","21-03-2024 19:48:04","2.17856475582853","4527","130940.03862907","1528.71773595119"
"chrome","0.03125","20049920","130940.03862907","1528.71773595119","21-03-2024 19:48:04","2.17856475582853","4527","130940.03862907","1528.71773595119"
"chrome","29.84375","101433344","130940.03862907","1528.71773595119","21-03-2024 19:48:04","2.17856475582853","4527","130940.03862907","1528.71773595119"
"chrome","31.40625","224448512","130940.03862907","1528.71773595119","21-03-2024 19:48:04","2.17856475582853","4527","130940.03862907","1528.71773595119"
"chrome","6.34375","237260800","130940.03862907","1528.71773595119","21-03-2024 19:48:04","2.17856475582853","4527","130940.03862907","1528.71773595119"
"chrome","0.1875","39747584","130940.03862907","1528.71773595119","21-03-2024 19:48:04","2.17856475582853","4527","130940.03862907","1528.71773595119"
"chrome","0.140625","66523136","130940.03862907","1528.71773595119","21-03-2024 19:48:04","2.17856475582853","4527","130940.03862907","1528.71773595119"
"chrome","234.75","258007040","130940.03862907","1528.71773595119","21-03-2024 19:48:04","2.17856475582853","4527","130940.03862907","1528.71773595119"
"chrome","2.53125","73748480","130940.03862907","1528.71773595119","21-03-2024 19:48:04","2.17856475582853","4527","130940.03862907","1528.71773595119"
"chrome","27.09375","233488384","130940.03862907","1528.71773595119","21-03-2024 19:48:04","2.17856475582853","4527","130940.03862907","1528.71773595119"
"chrome","200.65625","247386112","130940.03862907","1528.71773595119","21-03-2024 19:48:04","2.17856475582853","4527","130940.03862907","1528.71773595119"
"chrome","1.34375","62226432","130940.03862907","1528.71773595119","21-03-2024 19:48:04","2.17856475582853","4527","130940.03862907","1528.71773595119"
"chrome","0.21875","74506240","130940.03862907","1528.71773595119","21-03-2024 19:48:04","2.17856475582853","4527","130940.03862907","1528.71773595119"
"chrome","0.015625","7610368","130940.03862907","1528.71773595119","21-03-2024 19:48:04","2.17856475582853","4527","130940.03862907","1528.71773595119"
"chrome","0.640625","81432576","130940.03862907","1528.71773595119","21-03-2024 19:48:04","2.17856475582853","4527","130940.03862907","1528.71773595119"
"chrome","184.3125","208949248","130940.03862907","1528.71773595119","21-03-2024 19:48:04","2.17856475582853","4527","130940.03862907","1528.71773595119"
"chrome","0.609375","20099072","130940.03862907","1528.71773595119","21-03-2024 19:48:04","2.17856475582853","4527","130940.03862907","1528.71773595119"
"chrome","0.78125","20434944","130940.03862907","1528.71773595119","21-03-2024 19:48:04","2.17856475582853","4527","130940.03862907","1528.71773595119"
"chrome","117.296875","263176192","130940.03862907","1528.71773595119","21-03-2024 19:48:04","2.17856475582853","4527","130940.03862907","1528.71773595119"
"chrome","47.421875","52629504","130940.03862907","1528.71773595119","21-03-2024 19:48:04","2.17856475582853","4527","130940.03862907","1528.71773595119"
"chrome","0.53125","87781376","130940.03862907","1528.71773595119","21-03-2024 19:48:04","2.17856475582853","4527","130940.03862907","1528.71773595119"
"Code","3.078125","155365376","130940.03862907","1528.71773595119","21-03-2024 19:48:04","2.17856475582853","4527","130940.03862907","1528.71773595119"
"Code","8.046875","258240512","130940.03862907","1528.71773595119","21-03-2024 19:48:04","2.17856475582853","4527","130940.03862907","1528.71773595119"
"Code","0.46875","99622912","130940.03862907","1528.71773595119","21-03-2024 19:48:04","2.17856475582853","4527","130940.03862907","1528.71773595119"
"Code","12.46875","154370048","130940.03862907","1528.71773595119","21-03-2024 19:48:04","2.17856475582853","4527","130940.03862907","1528.71773595119"
"Code","5.046875","135856128","130940.03862907","1528.71773595119","21-03-2024 19:48:04","2.17856475582853","4527","130940.03862907","1528.71773595119"
"Code","26.0625","127078400","130940.03862907","1528.71773595119","21-03-2024 19:48:04","2.17856475582853","4527","130940.03862907","1528.71773595119"
"Code","10","225558528","130940.03862907","1528.71773595119","21-03-2024 19:48:04","2.17856475582853","4527","130940.03862907","1528.71773595119"
"Code","3.5625","93728768","130940.03862907","1528.71773595119","21-03-2024 19:48:04","2.17856475582853","4527","130940.03862907","1528.71773595119"
"Code","7.453125","118501376","130940.03862907","1528.71773595119","21-03-2024 19:48:04","2.17856475582853","4527","130940.03862907","1528.71773595119"
"Code","0.078125","25919488","130940.03862907","1528.71773595119","21-03-2024 19:48:04","2.17856475582853","4527","130940.03862907","1528.71773595119"
"Code","3.40625","128606208","130940.03862907","1528.71773595119","21-03-2024 19:48:04","2.17856475582853","4527","130940.03862907","1528.71773595119"
"Code","14.25","114221056","130940.03862907","1528.71773595119","21-03-2024 19:48:04","2.17856475582853","4527","130940.03862907","1528.71773595119"
"Code","0.875","98664448","130940.03862907","1528.71773595119","21-03-2024 19:48:04","2.17856475582853","4527","130940.03862907","1528.71773595119"
"Code","42.203125","238424064","130940.03862907","1528.71773595119","21-03-2024 19:48:04","2.17856475582853","4527","130940.03862907","1528.71773595119"
"Code","1.125","38834176","130940.03862907","1528.71773595119","21-03-2024 19:48:04","2.17856475582853","4527","130940.03862907","1528.71773595119"
"WINWORD","29.6875","199147520","130940.03862907","1528.71773595119","21-03-2024 19:48:04","2.17856475582853","4527","130940.03862907","1528.71773595119"
"POWERPNT","3.328125","262361088","130940.03862907","1528.71773595119","21-03-2024 19:48:04","2.17856475582853","4527","130940.03862907","1528.71773595119"
"chrome","4.421875","57638912","526483.447403219","212285.612505437","21-03-2024 19:53:08","2.55674958458962","3554","526483.447403219","212285.612505437"
"chrome","2.65625","183898112","526483.447403219","212285.612505437","21-03-2024 19:53:08","2.55674958458962","3554","526483.447403219","212285.612505437"
"chrome","32.21875","54677504","526483.447403219","212285.612505437","21-03-2024 19:53:08","2.55674958458962","3554","526483.447403219","212285.612505437"
"chrome","32.59375","236527616","526483.447403219","212285.612505437","21-03-2024 19:53:08","2.55674958458962","3554","526483.447403219","212285.612505437"
"chrome","0.078125","58941440","526483.447403219","212285.612505437","21-03-2024 19:53:08","2.55674958458962","3554","526483.447403219","212285.612505437"
"chrome","0.03125","29716480","526483.447403219","212285.612505437","21-03-2024 19:53:08","2.55674958458962","3554","526483.447403219","212285.612505437"
"chrome","12.5625","458977280","526483.447403219","212285.612505437","21-03-2024 19:53:08","2.55674958458962","3554","526483.447403219","212285.612505437"
"chrome","0.1875","39747584","526483.447403219","212285.612505437","21-03-2024 19:53:08","2.55674958458962","3554","526483.447403219","212285.612505437"
"chrome","0.140625","66334720","526483.447403219","212285.612505437","21-03-2024 19:53:08","2.55674958458962","3554","526483.447403219","212285.612505437"
"chrome","244.09375","269647872","526483.447403219","212285.612505437","21-03-2024 19:53:08","2.55674958458962","3554","526483.447403219","212285.612505437"
"chrome","2.75","78462976","526483.447403219","212285.612505437","21-03-2024 19:53:08","2.55674958458962","3554","526483.447403219","212285.612505437"
"chrome","31.890625","473247744","526483.447403219","212285.612505437","21-03-2024 19:53:08","2.55674958458962","3554","526483.447403219","212285.612505437"
"chrome","201.1875","228409344","526483.447403219","212285.612505437","21-03-2024 19:53:08","2.55674958458962","3554","526483.447403219","212285.612505437"
"chrome","1.375","61579264","526483.447403219","212285.612505437","21-03-2024 19:53:08","2.55674958458962","3554","526483.447403219","212285.612505437"
"chrome","0.421875","85442560","526483.447403219","212285.612505437","21-03-2024 19:53:08","2.55674958458962","3554","526483.447403219","212285.612505437"
"chrome","0.015625","7614464","526483.447403219","212285.612505437","21-03-2024 19:53:08","2.55674958458962","3554","526483.447403219","212285.612505437"
"chrome","0.65625","78503936","526483.447403219","212285.612505437","21-03-2024 19:53:08","2.55674958458962","3554","526483.447403219","212285.612505437"
"chrome","184.75","205701120","526483.447403219","212285.612505437","21-03-2024 19:53:08","2.55674958458962","3554","526483.447403219","212285.612505437"
"chrome","0.609375","20099072","526483.447403219","212285.612505437","21-03-2024 19:53:08","2.55674958458962","3554","526483.447403219","212285.612505437"
"chrome","0.78125","20623360","526483.447403219","212285.612505437","21-03-2024 19:53:08","2.55674958458962","3554","526483.447403219","212285.612505437"
"chrome","123.6875","654131200","526483.447403219","212285.612505437","21-03-2024 19:53:08","2.55674958458962","3554","526483.447403219","212285.612505437"
"chrome","50.203125","55189504","526483.447403219","212285.612505437","21-03-2024 19:53:08","2.55674958458962","3554","526483.447403219","212285.612505437"
"chrome","0.546875","85422080","526483.447403219","212285.612505437","21-03-2024 19:53:08","2.55674958458962","3554","526483.447403219","212285.612505437"
"Code","3.09375","155439104","526483.447403219","212285.612505437","21-03-2024 19:53:08","2.55674958458962","3554","526483.447403219","212285.612505437"
"Code","8.0625","258654208","526483.447403219","212285.612505437","21-03-2024 19:53:08","2.55674958458962","3554","526483.447403219","212285.612505437"
"Code","0.515625","99643392","526483.447403219","212285.612505437","21-03-2024 19:53:08","2.55674958458962","3554","526483.447403219","212285.612505437"
"Code","12.625","154021888","526483.447403219","212285.612505437","21-03-2024 19:53:08","2.55674958458962","3554","526483.447403219","212285.612505437"
"Code","5.078125","135778304","526483.447403219","212285.612505437","21-03-2024 19:53:08","2.55674958458962","3554","526483.447403219","212285.612505437"
"Code","26.25","127782912","526483.447403219","212285.612505437","21-03-2024 19:53:08","2.55674958458962","3554","526483.447403219","212285.612505437"
"Code","10.1875","225628160","526483.447403219","212285.612505437","21-03-2024 19:53:08","2.55674958458962","3554","526483.447403219","212285.612505437"
"Code","3.59375","93806592","526483.447403219","212285.612505437","21-03-2024 19:53:08","2.55674958458962","3554","526483.447403219","212285.612505437"
"Code","7.453125","118587392","526483.447403219","212285.612505437","21-03-2024 19:53:08","2.55674958458962","3554","526483.447403219","212285.612505437"
"Code","0.078125","25919488","526483.447403219","212285.612505437","21-03-2024 19:53:08","2.55674958458962","3554","526483.447403219","212285.612505437"
"Code","3.421875","128622592","526483.447403219","212285.612505437","21-03-2024 19:53:08","2.55674958458962","3554","526483.447403219","212285.612505437"
"Code","14.265625","92676096","526483.447403219","212285.612505437","21-03-2024 19:53:08","2.55674958458962","3554","526483.447403219","212285.612505437"
"Code","0.875","98680832","526483.447403219","212285.612505437","21-03-2024 19:53:08","2.55674958458962","3554","526483.447403219","212285.612505437"
"Code","42.5","247283712","526483.447403219","212285.612505437","21-03-2024 19:53:08","2.55674958458962","3554","526483.447403219","212285.612505437"
"Code","1.125","39038976","526483.447403219","212285.612505437","21-03-2024 19:53:08","2.55674958458962","3554","526483.447403219","212285.612505437"
"WINWORD","30.109375","204062720","526483.447403219","212285.612505437","21-03-2024 19:53:08","2.55674958458962","3554","526483.447403219","212285.612505437"
"POWERPNT","3.546875","249536512","526483.447403219","212285.612505437","21-03-2024 19:53:08","2.55674958458962","3554","526483.447403219","212285.612505437"
"chrome","4.703125","56840192","81675.0565055399","111694.385941734","21-03-2024 19:58:12","1.67017738888147","3395","81675.0565055399","111694.385941734"
"chrome","4.5","187719680","81675.0565055399","111694.385941734","21-03-2024 19:58:12","1.67017738888147","3395","81675.0565055399","111694.385941734"
"chrome","34.828125","73969664","81675.0565055399","111694.385941734","21-03-2024 19:58:12","1.67017738888147","3395","81675.0565055399","111694.385941734"
"chrome","33","216322048","81675.0565055399","111694.385941734","21-03-2024 19:58:12","1.67017738888147","3395","81675.0565055399","111694.385941734"
"chrome","0.21875","59449344","81675.0565055399","111694.385941734","21-03-2024 19:58:12","1.67017738888147","3395","81675.0565055399","111694.385941734"
"chrome","0.03125","29855744","81675.0565055399","111694.385941734","21-03-2024 19:58:12","1.67017738888147","3395","81675.0565055399","111694.385941734"
"chrome","23.390625","592969728","81675.0565055399","111694.385941734","21-03-2024 19:58:12","1.67017738888147","3395","81675.0565055399","111694.385941734"
"chrome","0.1875","39743488","81675.0565055399","111694.385941734","21-03-2024 19:58:12","1.67017738888147","3395","81675.0565055399","111694.385941734"
"chrome","0.15625","66191360","81675.0565055399","111694.385941734","21-03-2024 19:58:12","1.67017738888147","3395","81675.0565055399","111694.385941734"
"chrome","252.8125","268881920","81675.0565055399","111694.385941734","21-03-2024 19:58:12","1.67017738888147","3395","81675.0565055399","111694.385941734"
"chrome","2.75","78548992","81675.0565055399","111694.385941734","21-03-2024 19:58:12","1.67017738888147","3395","81675.0565055399","111694.385941734"
"chrome","33.34375","315310080","81675.0565055399","111694.385941734","21-03-2024 19:58:12","1.67017738888147","3395","81675.0565055399","111694.385941734"
"chrome","201.8125","237846528","81675.0565055399","111694.385941734","21-03-2024 19:58:12","1.67017738888147","3395","81675.0565055399","111694.385941734"
"chrome","1.390625","61714432","81675.0565055399","111694.385941734","21-03-2024 19:58:12","1.67017738888147","3395","81675.0565055399","111694.385941734"
"chrome","0.765625","88064000","81675.0565055399","111694.385941734","21-03-2024 19:58:12","1.67017738888147","3395","81675.0565055399","111694.385941734"
"chrome","0.015625","7593984","81675.0565055399","111694.385941734","21-03-2024 19:58:12","1.67017738888147","3395","81675.0565055399","111694.385941734"
"chrome","0.703125","79511552","81675.0565055399","111694.385941734","21-03-2024 19:58:12","1.67017738888147","3395","81675.0565055399","111694.385941734"
"chrome","185.078125","205004800","81675.0565055399","111694.385941734","21-03-2024 19:58:12","1.67017738888147","3395","81675.0565055399","111694.385941734"
"chrome","0.609375","20099072","81675.0565055399","111694.385941734","21-03-2024 19:58:12","1.67017738888147","3395","81675.0565055399","111694.385941734"
"chrome","0.78125","20623360","81675.0565055399","111694.385941734","21-03-2024 19:58:12","1.67017738888147","3395","81675.0565055399","111694.385941734"
"chrome","127.171875","461164544","81675.0565055399","111694.385941734","21-03-2024 19:58:12","1.67017738888147","3395","81675.0565055399","111694.385941734"
"chrome","53.078125","55218176","81675.0565055399","111694.385941734","21-03-2024 19:58:12","1.67017738888147","3395","81675.0565055399","111694.385941734"
"chrome","0.59375","84705280","81675.0565055399","111694.385941734","21-03-2024 19:58:12","1.67017738888147","3395","81675.0565055399","111694.385941734"
"Code","3.109375","155467776","81675.0565055399","111694.385941734","21-03-2024 19:58:12","1.67017738888147","3395","81675.0565055399","111694.385941734"
"Code","8.0625","258662400","81675.0565055399","111694.385941734","21-03-2024 19:58:12","1.67017738888147","3395","81675.0565055399","111694.385941734"
